brand_name,model_new,variant_name,seller_type_new,fuel_type,transmission_type_new,owner_type,body_type_new,Drive Type,model_year,km_driven,pu,mileage_new,Displacement,Max Power,Max Torque,seating_capacity_new,Length,Width,Height,Color
Hyundai,Hyundai Creta,Hyundai Creta SX,dealer,petrol,manual,first,suv,fwd,2024,2875,"1,760,841",18.11 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Silver
Kia,Kia Seltos,Kia Seltos HTX,dealer,petrol,automatic,first,suv,fwd,2023,17367,"1,583,988",15.42 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,White
Kia,Kia Seltos,Kia Seltos HTE,dealer,petrol,automatic,first,suv,fwd,2024,3161,"1,483,110",15.35 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Grey
Maruti,Maruti Fronx,Maruti Fronx Alpha,dealer,petrol,automatic,first,suv,fwd,2024,8099,"1,054,752",16.45 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Silver
Kia,Kia Seltos,Kia Seltos HTE,dealer,petrol,automatic,first,suv,fwd,2024,3433,"1,559,624",16.94 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Silver
Tata,Tata Safari,Tata Safari Pure,dealer,diesel,automatic,first,suv,fwd,2024,4355,"2,214,778",15.10 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Silver
Hyundai,Hyundai Creta,Hyundai Creta SX (O),dealer,petrol,automatic,first,suv,fwd,2023,19067,"1,350,857",15.80 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Black
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,manual,second,suv,fwd,2023,8845,"1,558,661",20.09 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Hyundai,Hyundai Exter,Hyundai Exter SX (O),dealer,petrol,automatic,first,suv,fwd,2023,16137,"830,649",17.98 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Blue
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,dealer,petrol,manual,first,muv,fwd,2024,7614,"3,077,582",16.93 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Blue
Hyundai,Hyundai Creta,Hyundai Creta SX,individual,petrol,manual,first,suv,fwd,2024,1785,"1,558,534",18.54 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Black
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,automatic,first,suv,fwd,2024,5369,"964,412",18.01 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,dealer,petrol,manual,first,muv,fwd,2023,16299,"1,136,827",17.19 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z2,individual,diesel,manual,first,suv,fwd,2024,6563,"2,342,939",20.21 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Grey
Mahindra,Mahindra Thar,Mahindra Thar AX (O),individual,diesel,manual,first,suv,fwd,2023,8815,"1,395,354",17.88 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Black
Kia,Kia Seltos,Kia Seltos HTE,dealer,petrol,manual,first,suv,fwd,2024,2359,"1,470,117",19.05 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Silver
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,automatic,first,suv,fwd,2024,6043,"1,974,734",15.80 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Grey
Hyundai,Hyundai Creta,Hyundai Creta SX (O),dealer,petrol,automatic,first,suv,fwd,2023,16484,"1,424,513",19.30 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Hyundai,Hyundai Creta,Hyundai Creta S,dealer,petrol,manual,first,suv,fwd,2024,5500,"1,721,415",21.45 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Grey
Tata,Tata Punch,Tata Punch Pure,dealer,petrol,manual,first,suv,fwd,2023,16732,"552,546",15.64 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Black
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,manual,first,muv,fwd,2024,3639,"1,194,625",21.18 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Tata,Tata Safari,Tata Safari Accomplished,dealer,diesel,manual,first,suv,fwd,2024,5464,"1,901,800",18.40 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Black
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,dealer,petrol,manual,first,muv,fwd,2023,16465,"1,206,009",19.75 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Red
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,individual,diesel,manual,first,suv,fwd,2023,11428,"2,166,717",17.11 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Silver
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,automatic,first,suv,fwd,2023,24328,"1,477,405",15.90 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Silver
Hyundai,Hyundai Exter,Hyundai Exter EX,dealer,petrol,manual,first,suv,fwd,2024,5947,"932,832",18.05 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Black
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),dealer,petrol,manual,first,muv,fwd,2023,9043,"2,454,660",17.03 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Grey
Tata,Tata Safari,Tata Safari Smart,individual,diesel,automatic,first,suv,fwd,2024,6313,"2,139,376",18.06 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,White
Maruti,Maruti Fronx,Maruti Fronx Delta+,dealer,petrol,automatic,first,suv,fwd,2024,3050,"977,639",16.55 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Silver
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,automatic,first,suv,fwd,2024,6574,"964,331",17.46 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Blue
Kia,Kia Seltos,Kia Seltos HTK,dealer,petrol,manual,first,suv,fwd,2023,20792,"1,330,210",20.32 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Silver
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,manual,first,suv,fwd,2024,3358,"1,697,671",21.05 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Maruti,Maruti Brezza,Maruti Brezza ZXi,dealer,petrol,manual,first,suv,fwd,2023,19816,"1,009,591",19.14 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,White
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Sigma,dealer,petrol,manual,first,suv,fwd,2024,5825,"1,379,432",19.31 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Red
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,individual,petrol,automatic,first,muv,fwd,2024,6644,"1,296,432",21.36 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Red
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8,dealer,diesel,automatic,first,suv,fwd,2023,24483,"2,343,197",15.72 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Grey
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7,dealer,petrol,automatic,first,suv,fwd,2023,13773,"2,274,588",18.67 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Grey
Maruti,Maruti Brezza,Maruti Brezza LXi,individual,petrol,automatic,first,suv,fwd,2024,3492,"1,207,191",20.52 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Blue
Maruti,Maruti Brezza,Maruti Brezza VXi,dealer,petrol,manual,first,suv,fwd,2023,10552,"1,015,385",17.33 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Silver
Toyota,Toyota Innova Hycross,Toyota Innova Hycross GX,dealer,petrol,manual,first,muv,fwd,2023,10920,"2,788,525",17.17 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Grey
Kia,Kia Seltos,Kia Seltos GTLine,individual,petrol,automatic,first,suv,fwd,2023,14614,"1,503,618",15.65 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Red
Maruti,Maruti Brezza,Maruti Brezza ZXi+,individual,petrol,manual,second,suv,fwd,2023,16705,"1,062,759",16.34 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Silver
Tata,Tata Nexon,Tata Nexon Smart,dealer,petrol,manual,first,suv,fwd,2023,16383,"988,878",19.63 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Red
Tata,Tata Safari,Tata Safari Pure,dealer,diesel,automatic,first,suv,fwd,2024,6654,"1,945,477",20.05 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,White
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,individual,petrol,automatic,first,muv,fwd,2023,15065,"1,197,894",16.64 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Black
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),individual,petrol,automatic,first,muv,fwd,2024,7907,"2,774,669",20.39 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Hyundai,Hyundai Exter,Hyundai Exter S,individual,petrol,automatic,first,suv,fwd,2024,4470,"986,661",21.11 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,White
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8L,individual,diesel,automatic,first,suv,fwd,2024,10440,"2,498,931",20.96 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Grey
Tata,Tata Nexon,Tata Nexon Fearless,individual,petrol,manual,first,suv,fwd,2024,6251,"997,513",15.64 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Kia,Kia Seltos,Kia Seltos GTLine,dealer,petrol,manual,first,suv,fwd,2024,3285,"1,566,415",17.62 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Black
Tata,Tata Nexon,Tata Nexon Creative,individual,petrol,automatic,first,suv,fwd,2023,9645,"846,771",20.54 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Grey
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),dealer,petrol,automatic,first,muv,fwd,2024,5964,"2,961,761",19.31 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,automatic,first,suv,fwd,2023,13882,"634,860",15.78 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Grey
Tata,Tata Nexon,Tata Nexon Smart,individual,petrol,manual,first,suv,fwd,2023,18570,"920,007",20.86 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Red
Tata,Tata Punch,Tata Punch Pure,dealer,petrol,manual,first,suv,fwd,2024,5946,"674,981",19.30 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Silver
Hyundai,Hyundai Creta,Hyundai Creta E,dealer,petrol,automatic,first,suv,fwd,2024,4854,"1,668,091",21.67 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Red
Hyundai,Hyundai Exter,Hyundai Exter EX,dealer,petrol,automatic,first,suv,fwd,2024,3306,"903,875",19.45 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Sigma,dealer,petrol,manual,first,suv,fwd,2024,1970,"1,476,556",20.40 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Blue
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,automatic,first,suv,fwd,2023,12767,"1,390,566",20.81 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,automatic,first,hatchback,fwd,2024,6712,"958,725",15.26 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,manual,first,suv,fwd,2024,5428,"716,310",21.92 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Maruti,Maruti Swift,Maruti Swift LXi,dealer,petrol,manual,first,hatchback,fwd,2023,8771,"848,406",21.06 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,White
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,automatic,first,suv,fwd,2023,15865,"1,649,182",17.37 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,manual,first,hatchback,fwd,2023,16926,"855,512",15.55 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Hyundai,Hyundai Exter,Hyundai Exter SX (O),dealer,petrol,manual,first,suv,fwd,2023,10580,"743,319",19.22 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Blue
Maruti,Maruti Swift,Maruti Swift ZXi+,individual,petrol,manual,second,hatchback,fwd,2023,15768,"733,590",16.92 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,White
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,automatic,first,suv,fwd,2024,5116,"1,025,397",21.67 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Kia,Kia Seltos,Kia Seltos HTX,dealer,petrol,manual,first,suv,fwd,2024,2714,"1,705,863",17.54 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Red
Tata,Tata Punch,Tata Punch Pure,individual,petrol,manual,first,suv,fwd,2024,5715,"688,815",19.02 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Maruti,Maruti Brezza,Maruti Brezza VXi,dealer,petrol,manual,first,suv,fwd,2023,17803,"1,138,052",18.49 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Red
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,automatic,second,suv,fwd,2023,20415,"890,174",19.86 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Tata,Tata Nexon,Tata Nexon Smart,dealer,petrol,automatic,second,suv,fwd,2023,20269,"855,347",20.67 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Grey
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,dealer,diesel,automatic,second,suv,fwd,2023,8111,"2,095,307",19.98 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Blue
Tata,Tata Safari,Tata Safari Pure,dealer,diesel,manual,first,suv,fwd,2024,3124,"2,093,659",16.66 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Black
Tata,Tata Punch,Tata Punch Adventure,dealer,petrol,automatic,first,suv,fwd,2023,17575,"603,601",19.28 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Grey
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,automatic,first,muv,fwd,2024,6027,"1,338,640",15.88 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Grey
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8L,dealer,diesel,manual,first,suv,fwd,2023,17575,"2,279,317",19.48 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Silver
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,individual,petrol,manual,first,muv,fwd,2024,12705,"1,376,946",16.15 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Grey
Toyota,Toyota Innova Hycross,Toyota Innova Hycross GX,individual,petrol,automatic,first,muv,fwd,2024,6141,"2,762,233",16.75 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Blue
Hyundai,Hyundai Exter,Hyundai Exter S,dealer,petrol,manual,first,suv,fwd,2023,20677,"827,691",19.14 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Silver
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z2,dealer,diesel,automatic,first,suv,fwd,2024,6908,"2,771,226",20.78 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,White
Tata,Tata Nexon,Tata Nexon Fearless,dealer,petrol,automatic,first,suv,fwd,2023,18256,"961,451",19.33 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Blue
Hyundai,Hyundai Exter,Hyundai Exter SX (O),dealer,petrol,automatic,first,suv,fwd,2023,13423,"881,249",17.08 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,White
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,automatic,first,suv,fwd,2024,6517,"2,083,416",21.03 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Grey
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7L,dealer,petrol,automatic,first,suv,fwd,2024,3454,"2,393,613",18.93 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Grey
Maruti,Maruti Fronx,Maruti Fronx Delta+,dealer,petrol,manual,first,suv,fwd,2024,4526,"951,110",21.62 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Red
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,dealer,petrol,manual,first,muv,fwd,2023,12573,"1,231,338",16.33 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Red
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,automatic,first,hatchback,fwd,2024,5163,"867,941",21.77 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Hyundai,Hyundai Creta,Hyundai Creta SX,dealer,petrol,automatic,first,suv,fwd,2023,26573,"1,315,106",17.00 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,manual,first,muv,fwd,2023,5663,"1,093,446",17.80 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Maruti,Maruti Brezza,Maruti Brezza ZXi,dealer,petrol,automatic,first,suv,fwd,2024,6372,"1,129,662",20.78 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Red
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z6,dealer,diesel,manual,first,suv,fwd,2024,1774,"2,374,504",18.90 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Grey
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,manual,first,suv,fwd,2023,12640,"1,561,353",15.96 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Black
Hyundai,Hyundai Exter,Hyundai Exter SX,dealer,petrol,manual,first,suv,fwd,2024,7177,"921,680",16.14 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Red
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7,dealer,petrol,manual,first,suv,fwd,2024,5128,"2,516,299",19.96 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Grey
Maruti,Maruti Swift,Maruti Swift ZXi,dealer,petrol,automatic,first,hatchback,fwd,2024,2844,"878,738",20.58 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Blue
Kia,Kia Seltos,Kia Seltos GTLine,dealer,petrol,automatic,first,suv,fwd,2024,3569,"1,462,107",19.04 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Blue
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,automatic,first,suv,fwd,2024,6359,"621,178",16.03 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Blue
Maruti,Maruti Fronx,Maruti Fronx Delta+,dealer,petrol,manual,first,suv,fwd,2023,11348,"972,504",17.93 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Silver
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,automatic,first,muv,fwd,2024,5432,"1,311,094",19.94 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Red
Maruti,Maruti Fronx,Maruti Fronx Delta,dealer,petrol,manual,first,suv,fwd,2024,5091,"1,096,875",18.22 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Red
Maruti,Maruti Brezza,Maruti Brezza ZXi,individual,petrol,automatic,first,suv,fwd,2024,3696,"1,278,439",19.27 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Silver
Maruti,Maruti Fronx,Maruti Fronx Delta+,individual,petrol,automatic,first,suv,fwd,2023,25719,"856,532",19.93 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
Maruti,Maruti Brezza,Maruti Brezza ZXi,individual,petrol,automatic,first,suv,fwd,2024,6267,"1,249,940",15.85 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Blue
Hyundai,Hyundai Exter,Hyundai Exter S,individual,petrol,automatic,first,suv,fwd,2023,4874,"885,045",17.03 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Blue
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,manual,first,suv,fwd,2023,15932,"924,224",20.80 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Red
Mahindra,Mahindra XUV700,Mahindra XUV700 MX,dealer,petrol,manual,first,suv,fwd,2023,11691,"2,037,278",19.69 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Blue
Maruti,Maruti Fronx,Maruti Fronx Delta,dealer,petrol,manual,first,suv,fwd,2023,19262,"877,024",15.04 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Silver
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,dealer,petrol,automatic,first,muv,fwd,2024,3414,"1,380,136",17.25 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Blue
Tata,Tata Punch,Tata Punch Pure,dealer,petrol,manual,first,suv,fwd,2024,4770,"610,398",21.39 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Silver
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,individual,petrol,automatic,first,muv,fwd,2024,6009,"1,199,339",20.52 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX,dealer,petrol,manual,first,muv,fwd,2024,6731,"3,062,205",18.98 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),individual,petrol,manual,first,muv,fwd,2024,2599,"2,727,200",21.22 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Silver
Kia,Kia Seltos,Kia Seltos HTX+,individual,petrol,manual,first,suv,fwd,2024,4330,"1,541,626",19.54 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Blue
Tata,Tata Safari,Tata Safari Pure,dealer,diesel,automatic,first,suv,fwd,2023,12625,"1,809,079",16.23 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Black
Kia,Kia Seltos,Kia Seltos HTK,dealer,petrol,manual,first,suv,fwd,2024,3693,"1,559,420",18.34 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Silver
Tata,Tata Punch,Tata Punch Accomplished,individual,petrol,automatic,first,suv,fwd,2023,23827,"563,527",19.08 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Grey
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,dealer,diesel,manual,first,suv,fwd,2023,17024,"2,173,962",17.84 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Blue
Mahindra,Mahindra Thar,Mahindra Thar AX (O),individual,diesel,manual,first,suv,fwd,2023,8695,"1,412,929",16.53 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Silver
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,manual,first,hatchback,fwd,2024,6835,"921,585",20.30 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Blue
Kia,Kia Seltos,Kia Seltos HTE,individual,petrol,automatic,first,suv,fwd,2023,25610,"1,372,017",18.68 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Grey
Tata,Tata Nexon,Tata Nexon Pure,individual,petrol,automatic,first,suv,fwd,2024,7064,"963,951",19.01 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Tata,Tata Safari,Tata Safari Accomplished,dealer,diesel,manual,first,suv,fwd,2023,7403,"1,877,607",15.64 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,White
Maruti,Maruti Swift,Maruti Swift ZXi,dealer,petrol,manual,first,hatchback,fwd,2023,12578,"793,841",20.06 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,White
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7L,dealer,petrol,automatic,second,suv,fwd,2023,21334,"2,021,279",21.96 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),dealer,petrol,manual,first,muv,fwd,2024,3584,"2,728,641",17.62 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,automatic,first,hatchback,fwd,2024,5887,"975,921",19.57 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Grey
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,automatic,first,suv,fwd,2023,18873,"941,967",20.84 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Grey
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,automatic,first,hatchback,fwd,2024,3146,"910,522",18.22 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Alpha,individual,petrol,manual,second,suv,fwd,2023,14702,"1,462,056",19.30 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,White
Maruti,Maruti Fronx,Maruti Fronx Sigma,dealer,petrol,manual,first,suv,fwd,2023,500,"821,260",16.71 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
Maruti,Maruti Fronx,Maruti Fronx Delta+,individual,petrol,manual,first,suv,fwd,2024,2951,"1,048,249",16.64 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Blue
Hyundai,Hyundai Creta,Hyundai Creta S,dealer,petrol,manual,second,suv,fwd,2023,13737,"1,473,298",21.13 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Red
Maruti,Maruti Fronx,Maruti Fronx Delta,dealer,petrol,manual,first,suv,fwd,2024,2504,"952,643",19.38 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
