brand_name,model_new,variant_name,seller_type_new,fuel_type,transmission_type_new,owner_type,body_type_new,Drive Type,model_year,km_driven,pu,mileage_new,Displacement,Max Power,Max Torque,seating_capacity_new,Length,Width,Height,Color
Hyundai,Hyundai Creta,Hyundai Creta SX,dealer,petrol,manual,first,suv,fwd,2026,2875,"1,657,262",18.11 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Silver
Kia,Kia Seltos,Kia Seltos HTX,dealer,petrol,automatic,first,suv,fwd,2025,17367,"1,583,988",15.42 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,White
Kia,Kia Seltos,Kia Seltos HTE,dealer,petrol,automatic,first,suv,fwd,2026,3161,"1,483,110",15.35 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Grey
Maruti,Maruti Fronx,Maruti Fronx Alpha,dealer,petrol,automatic,first,suv,fwd,2026,8099,"954,299",16.45 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Silver
Kia,Kia Seltos,Kia Seltos HTE,dealer,petrol,automatic,first,suv,fwd,2026,3433,"1,559,624",16.94 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Silver
Tata,Tata Safari,Tata Safari Pure,dealer,diesel,automatic,first,suv,fwd,2026,4355,"2,214,778",15.10 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Silver
Hyundai,Hyundai Creta,Hyundai Creta SX (O),dealer,petrol,automatic,first,suv,fwd,2025,19067,"1,271,394",15.80 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Black
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,manual,second,suv,fwd,2025,8845,"1,558,661",20.09 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Hyundai,Hyundai Exter,Hyundai Exter SX (O),dealer,petrol,automatic,first,suv,fwd,2025,16137,"743,212",17.98 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Blue
Toyota,Toyota Innova Hycross,Toyota Innova Hycross VX,dealer,petrol,manual,first,muv,fwd,2026,7614,"3,077,582",16.93 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Blue
Hyundai,Hyundai Creta,Hyundai Creta SX,individual,petrol,manual,first,suv,fwd,2026,1785,"1,466,856",18.54 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Black
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,automatic,first,suv,fwd,2026,5369,"964,412",18.01 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,dealer,petrol,manual,first,muv,fwd,2025,16299,"1,052,618",17.19 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z2,individual,diesel,manual,first,suv,fwd,2026,6563,"2,256,163",20.21 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Grey
Mahindra,Mahindra Thar,Mahindra Thar AX (O),individual,diesel,manual,first,suv,fwd,2025,8815,"1,395,354",17.88 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Black
Kia,Kia Seltos,Kia Seltos HTE,dealer,petrol,manual,first,suv,fwd,2026,2359,"1,470,117",19.05 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Silver
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,automatic,first,suv,fwd,2026,6043,"1,974,734",15.80 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Grey
Hyundai,Hyundai Creta,Hyundai Creta SX (O),dealer,petrol,automatic,first,suv,fwd,2025,16484,"1,340,718",19.30 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Hyundai,Hyundai Creta,Hyundai Creta S,dealer,petrol,manual,first,suv,fwd,2026,5500,"1,620,156",21.45 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Grey
Tata,Tata Punch,Tata Punch Pure,dealer,petrol,manual,first,suv,fwd,2025,16732,"552,546",15.64 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Black
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,manual,first,muv,fwd,2026,3639,"1,106,134",21.18 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Tata,Tata Safari,Tata Safari Accomplished,dealer,diesel,manual,first,suv,fwd,2026,5464,"1,901,800",18.40 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Black
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,dealer,petrol,manual,first,muv,fwd,2025,16465,"1,116,675",19.75 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Red
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,individual,diesel,manual,first,suv,fwd,2025,11428,"2,086,469",17.11 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Silver
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,automatic,first,suv,fwd,2025,24328,"1,477,405",15.90 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Silver
Hyundai,Hyundai Exter,Hyundai Exter EX,dealer,petrol,manual,first,suv,fwd,2026,5947,"834,639",18.05 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Black
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),dealer,petrol,manual,first,muv,fwd,2025,9043,"2,454,660",17.03 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Grey
Tata,Tata Safari,Tata Safari Smart,individual,diesel,automatic,first,suv,fwd,2026,6313,"2,139,376",18.06 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,White
Maruti,Maruti Fronx,Maruti Fronx Delta+,dealer,petrol,automatic,first,suv,fwd,2026,3050,"884,531",16.55 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Silver
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,automatic,first,suv,fwd,2026,6574,"964,331",17.46 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Blue
Kia,Kia Seltos,Kia Seltos HTK,dealer,petrol,manual,first,suv,fwd,2025,20792,"1,330,210",20.32 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Silver
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,manual,first,suv,fwd,2026,3358,"1,697,671",21.05 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Maruti,Maruti Brezza,Maruti Brezza ZXi,dealer,petrol,manual,first,suv,fwd,2025,19816,"931,930",19.14 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,White
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Sigma,dealer,petrol,manual,first,suv,fwd,2026,5825,"1,293,218",19.31 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Red
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,individual,petrol,automatic,first,muv,fwd,2026,6644,"1,200,400",21.36 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Red
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8,dealer,diesel,automatic,first,suv,fwd,2025,24483,"2,256,412",15.72 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Grey
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7,dealer,petrol,automatic,first,suv,fwd,2025,13773,"2,187,104",18.67 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Grey
Maruti,Maruti Brezza,Maruti Brezza LXi,individual,petrol,automatic,first,suv,fwd,2026,3492,"1,114,330",20.52 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Blue
Maruti,Maruti Brezza,Maruti Brezza VXi,dealer,petrol,manual,first,suv,fwd,2025,10552,"937,279",17.33 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Silver
Toyota,Toyota Innova Hycross,Toyota Innova Hycross GX,dealer,petrol,manual,first,muv,fwd,2025,10920,"2,788,525",17.17 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Grey
Kia,Kia Seltos,Kia Seltos GTLine,individual,petrol,automatic,first,suv,fwd,2025,14614,"1,503,618",15.65 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Red
Maruti,Maruti Brezza,Maruti Brezza ZXi+,individual,petrol,manual,second,suv,fwd,2025,16705,"981,008",16.34 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Silver
Tata,Tata Nexon,Tata Nexon Smart,dealer,petrol,manual,first,suv,fwd,2025,16383,"988,878",19.63 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Red
Tata,Tata Safari,Tata Safari Pure,dealer,diesel,automatic,first,suv,fwd,2026,6654,"1,945,477",20.05 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,White
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,individual,petrol,automatic,first,muv,fwd,2025,15065,"1,109,161",16.64 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Black
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),individual,petrol,automatic,first,muv,fwd,2026,7907,"2,774,669",20.39 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Hyundai,Hyundai Exter,Hyundai Exter S,individual,petrol,automatic,first,suv,fwd,2026,4470,"882,802",21.11 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,White
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8L,individual,diesel,automatic,first,suv,fwd,2026,10440,"2,406,378",20.96 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Grey
Tata,Tata Nexon,Tata Nexon Fearless,individual,petrol,manual,first,suv,fwd,2026,6251,"997,513",15.64 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Kia,Kia Seltos,Kia Seltos GTLine,dealer,petrol,manual,first,suv,fwd,2026,3285,"1,566,415",17.62 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Black
Tata,Tata Nexon,Tata Nexon Creative,individual,petrol,automatic,first,suv,fwd,2025,9645,"846,771",20.54 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Grey
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),dealer,petrol,automatic,first,muv,fwd,2026,5964,"2,961,761",19.31 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,automatic,first,suv,fwd,2025,13882,"634,860",15.78 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Grey
Tata,Tata Nexon,Tata Nexon Smart,individual,petrol,manual,first,suv,fwd,2025,18570,"920,007",20.86 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Red
Tata,Tata Punch,Tata Punch Pure,dealer,petrol,manual,first,suv,fwd,2026,5946,"674,981",19.30 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Silver
Hyundai,Hyundai Creta,Hyundai Creta E,dealer,petrol,automatic,first,suv,fwd,2026,4854,"1,569,968",21.67 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Red
Hyundai,Hyundai Exter,Hyundai Exter EX,dealer,petrol,automatic,first,suv,fwd,2026,3306,"808,731",19.45 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Grey
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Sigma,dealer,petrol,manual,first,suv,fwd,2026,1970,"1,384,271",20.40 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,Blue
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,automatic,first,suv,fwd,2025,12767,"1,390,566",20.81 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,automatic,first,hatchback,fwd,2026,6712,"857,806",15.26 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,manual,first,suv,fwd,2026,5428,"716,310",21.92 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Maruti,Maruti Swift,Maruti Swift LXi,dealer,petrol,manual,first,hatchback,fwd,2025,8771,"759,100",21.06 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,White
Mahindra,Mahindra Thar,Mahindra Thar LX,dealer,diesel,automatic,first,suv,fwd,2025,15865,"1,649,182",17.37 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Blue
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,manual,first,hatchback,fwd,2025,16926,"765,458",15.55 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Hyundai,Hyundai Exter,Hyundai Exter SX (O),dealer,petrol,manual,first,suv,fwd,2025,10580,"665,075",19.22 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Blue
Maruti,Maruti Swift,Maruti Swift ZXi+,individual,petrol,manual,second,hatchback,fwd,2025,15768,"656,370",16.92 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,White
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,automatic,first,suv,fwd,2026,5116,"1,025,397",21.67 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Kia,Kia Seltos,Kia Seltos HTX,dealer,petrol,manual,first,suv,fwd,2026,2714,"1,705,863",17.54 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Red
Tata,Tata Punch,Tata Punch Pure,individual,petrol,manual,first,suv,fwd,2026,5715,"688,815",19.02 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Red
Maruti,Maruti Brezza,Maruti Brezza VXi,dealer,petrol,manual,first,suv,fwd,2025,17803,"1,050,510",18.49 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Red
Tata,Tata Nexon,Tata Nexon Creative,dealer,petrol,automatic,second,suv,fwd,2025,20415,"890,174",19.86 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Tata,Tata Nexon,Tata Nexon Smart,dealer,petrol,automatic,second,suv,fwd,2025,20269,"855,347",20.67 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Grey
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,dealer,diesel,automatic,second,suv,fwd,2025,8111,"2,017,703",19.98 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Blue
Tata,Tata Safari,Tata Safari Pure,dealer,diesel,manual,first,suv,fwd,2026,3124,"2,093,659",16.66 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Black
Tata,Tata Punch,Tata Punch Adventure,dealer,petrol,automatic,first,suv,fwd,2025,17575,"603,601",19.28 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Grey
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,automatic,first,muv,fwd,2026,6027,"1,239,481",15.88 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Grey
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z8L,dealer,diesel,manual,first,suv,fwd,2025,17575,"2,194,898",19.48 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Silver
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,individual,petrol,manual,first,muv,fwd,2026,12705,"1,274,950",16.15 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Grey
Toyota,Toyota Innova Hycross,Toyota Innova Hycross GX,individual,petrol,automatic,first,muv,fwd,2026,6141,"2,762,233",16.75 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Blue
Hyundai,Hyundai Exter,Hyundai Exter S,dealer,petrol,manual,first,suv,fwd,2025,20677,"740,565",19.14 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Silver
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z2,dealer,diesel,automatic,first,suv,fwd,2026,6908,"2,668,588",20.78 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,White
Tata,Tata Nexon,Tata Nexon Fearless,dealer,petrol,automatic,first,suv,fwd,2025,18256,"961,451",19.33 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Blue
Hyundai,Hyundai Exter,Hyundai Exter SX (O),dealer,petrol,automatic,first,suv,fwd,2025,13423,"788,485",17.08 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,White
Tata,Tata Safari,Tata Safari Adventure,dealer,diesel,automatic,first,suv,fwd,2026,6517,"2,083,416",21.03 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Grey
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7L,dealer,petrol,automatic,first,suv,fwd,2026,3454,"2,301,551",18.93 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Grey
Maruti,Maruti Fronx,Maruti Fronx Delta+,dealer,petrol,manual,first,suv,fwd,2026,4526,"860,528",21.62 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Red
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,dealer,petrol,manual,first,muv,fwd,2025,12573,"1,140,127",16.33 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Red
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,automatic,first,hatchback,fwd,2026,5163,"776,579",21.77 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Hyundai,Hyundai Creta,Hyundai Creta SX,dealer,petrol,automatic,first,suv,fwd,2025,26573,"1,237,746",17.00 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,White
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,manual,first,muv,fwd,2025,5663,"1,012,450",17.80 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Maruti,Maruti Brezza,Maruti Brezza ZXi,dealer,petrol,automatic,first,suv,fwd,2026,6372,"1,042,765",20.78 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Red
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z6,dealer,diesel,manual,first,suv,fwd,2026,1774,"2,286,559",18.90 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Grey
Mahindra,Mahindra Thar,Mahindra Thar AX (O),dealer,diesel,manual,first,suv,fwd,2025,12640,"1,561,353",15.96 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Black
Hyundai,Hyundai Exter,Hyundai Exter SX,dealer,petrol,manual,first,suv,fwd,2026,7177,"824,661",16.14 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Red
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7,dealer,petrol,manual,first,suv,fwd,2026,5128,"2,419,519",19.96 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Grey
Maruti,Maruti Swift,Maruti Swift ZXi,dealer,petrol,automatic,first,hatchback,fwd,2026,2844,"786,239",20.58 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Blue
Kia,Kia Seltos,Kia Seltos GTLine,dealer,petrol,automatic,first,suv,fwd,2026,3569,"1,462,107",19.04 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Blue
Tata,Tata Punch,Tata Punch Creative,dealer,petrol,automatic,first,suv,fwd,2026,6359,"621,178",16.03 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Blue
Maruti,Maruti Fronx,Maruti Fronx Delta+,dealer,petrol,manual,first,suv,fwd,2025,11348,"879,885",17.93 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Silver
Maruti,Maruti Ertiga,Maruti Ertiga LXi,dealer,petrol,automatic,first,muv,fwd,2026,5432,"1,213,976",19.94 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Red
Maruti,Maruti Fronx,Maruti Fronx Delta,dealer,petrol,manual,first,suv,fwd,2026,5091,"992,411",18.22 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Red
Maruti,Maruti Brezza,Maruti Brezza ZXi,individual,petrol,automatic,first,suv,fwd,2026,3696,"1,180,098",19.27 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Silver
Maruti,Maruti Fronx,Maruti Fronx Delta+,individual,petrol,automatic,first,suv,fwd,2025,25719,"774,957",19.93 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
Maruti,Maruti Brezza,Maruti Brezza ZXi,individual,petrol,automatic,first,suv,fwd,2026,6267,"1,153,791",15.85 kmpl,1462 cc,101.65 bhp,136.8 Nm,5,3995,1790,1685,Blue
Hyundai,Hyundai Exter,Hyundai Exter S,individual,petrol,automatic,first,suv,fwd,2025,4874,"791,883",17.03 kmpl,1197 cc,81.80 bhp,113.8 Nm,5,3815,1710,1631,Blue
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,manual,first,suv,fwd,2025,15932,"924,224",20.80 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Red
Mahindra,Mahindra XUV700,Mahindra XUV700 MX,dealer,petrol,manual,first,suv,fwd,2025,11691,"1,958,921",19.69 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,Blue
Maruti,Maruti Fronx,Maruti Fronx Delta,dealer,petrol,manual,first,suv,fwd,2025,19262,"793,498",15.04 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Silver
Maruti,Maruti Ertiga,Maruti Ertiga ZXi,dealer,petrol,automatic,first,muv,fwd,2026,3414,"1,277,903",17.25 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Blue
Tata,Tata Punch,Tata Punch Pure,dealer,petrol,manual,first,suv,fwd,2026,4770,"610,398",21.39 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Silver
Maruti,Maruti Ertiga,Maruti Ertiga ZXi+,individual,petrol,automatic,first,muv,fwd,2026,6009,"1,110,499",20.52 kmpl,1462 cc,101.65 bhp,136.8 Nm,7,4395,1735,1690,Silver
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX,dealer,petrol,manual,first,muv,fwd,2026,6731,"3,062,205",18.98 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),individual,petrol,manual,first,muv,fwd,2026,2599,"2,727,200",21.22 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Silver
Kia,Kia Seltos,Kia Seltos HTX+,individual,petrol,manual,first,suv,fwd,2026,4330,"1,541,626",19.54 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Blue
Tata,Tata Safari,Tata Safari Pure,dealer,diesel,automatic,first,suv,fwd,2025,12625,"1,809,079",16.23 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,Black
Kia,Kia Seltos,Kia Seltos HTK,dealer,petrol,manual,first,suv,fwd,2026,3693,"1,559,420",18.34 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Silver
Tata,Tata Punch,Tata Punch Accomplished,individual,petrol,automatic,first,suv,fwd,2025,23827,"563,527",19.08 kmpl,1199 cc,86.63 bhp,115 Nm,5,3827,1742,1615,Grey
Mahindra,Mahindra Scorpio-N,Mahindra Scorpio-N Z4,dealer,diesel,manual,first,suv,fwd,2025,17024,"2,093,445",17.84 kmpl,2198 cc,172.45 bhp,400 Nm,7,4662,1917,1857,Blue
Mahindra,Mahindra Thar,Mahindra Thar AX (O),individual,diesel,manual,first,suv,fwd,2025,8695,"1,412,929",16.53 kmpl,2184 cc,130 bhp,300 Nm,4,3985,1820,1844,Silver
Maruti,Maruti Swift,Maruti Swift ZXi+,dealer,petrol,manual,first,hatchback,fwd,2026,6835,"824,576",20.30 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Blue
Kia,Kia Seltos,Kia Seltos HTE,individual,petrol,automatic,first,suv,fwd,2025,25610,"1,372,017",18.68 kmpl,1482 cc,157.81 bhp,253 Nm,5,4365,1800,1645,Grey
Tata,Tata Nexon,Tata Nexon Pure,individual,petrol,automatic,first,suv,fwd,2026,7064,"963,951",19.01 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Silver
Tata,Tata Safari,Tata Safari Accomplished,dealer,diesel,manual,first,suv,fwd,2025,7403,"1,877,607",15.64 kmpl,1956 cc,167.62 bhp,350 Nm,7,4668,1922,1795,White
Maruti,Maruti Swift,Maruti Swift ZXi,dealer,petrol,manual,first,hatchback,fwd,2025,12578,"710,278",20.06 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,White
Mahindra,Mahindra XUV700,Mahindra XUV700 AX7L,dealer,petrol,automatic,second,suv,fwd,2025,21334,"1,943,537",21.96 kmpl,1997 cc,197.13 bhp,380 Nm,7,4695,1890,1755,White
Toyota,Toyota Innova Hycross,Toyota Innova Hycross ZX (O),dealer,petrol,manual,first,muv,fwd,2026,3584,"2,728,641",17.62 kmpl,1987 cc,183.72 bhp,188 Nm,7,4755,1845,1795,Black
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,automatic,first,hatchback,fwd,2026,5887,"873,192",19.57 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Grey
Tata,Tata Nexon,Tata Nexon Pure,dealer,petrol,automatic,first,suv,fwd,2025,18873,"941,967",20.84 kmpl,1198 cc,118.27 bhp,170 Nm,5,3993,1811,1606,Grey
Maruti,Maruti Swift,Maruti Swift VXi,dealer,petrol,automatic,first,hatchback,fwd,2026,3146,"814,677",18.22 kmpl,1197 cc,88.50 bhp,113 Nm,5,3845,1735,1530,Silver
Maruti,Maruti Grand Vitara,Maruti Grand Vitara Alpha,individual,petrol,manual,second,suv,fwd,2025,14702,"1,370,678",19.30 kmpl,1462 cc,101.64 bhp,136.8 Nm,5,4345,1795,1645,White
Maruti,Maruti Fronx,Maruti Fronx Sigma,dealer,petrol,manual,first,suv,fwd,2025,500,"743,044",16.71 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
Maruti,Maruti Fronx,Maruti Fronx Delta+,individual,petrol,manual,first,suv,fwd,2026,2951,"948,416",16.64 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Blue
Hyundai,Hyundai Creta,Hyundai Creta S,dealer,petrol,manual,second,suv,fwd,2025,13737,"1,386,633",21.13 kmpl,1497 cc,113.18 bhp,143.8 Nm,5,4330,1790,1635,Red
Maruti,Maruti Fronx,Maruti Fronx Delta,dealer,petrol,manual,first,suv,fwd,2026,2504,"861,915",19.38 kmpl,1197 cc,88.50 bhp,113 Nm,5,3995,1765,1550,Black
